time,wave_elevation
1742.5,0.110498
1742.6,-0.0266774
1742.7,-0.175295
1742.8,-0.330528
1742.9,-0.486622
1743.0,-0.637233
1743.1,-0.776511
1743.2,-0.899807
1743.3,-1.00485
1743.4,-1.09239
1743.5,-1.16568
1743.6,-1.23075
1743.7,-1.29531
1743.8,-1.36777
1743.9,-1.45638
1744.0,-1.56706
1744.1,-1.70337
1744.2,-1.86461
1744.3,-2.04617
1744.4,-2.23989
1744.5,-2.43475
1744.6,-2.61825
1744.7,-2.77682
1744.8,-2.89893
1744.9,-2.97552
1745.0,-3.00182
1745.1,-2.97614
1745.2,-2.90214
1745.3,-2.78608
1745.4,-2.63696
1745.5,-2.46466
1745.6,-2.2785
1745.7,-2.08611
1745.8,-1.89222
1745.9,-1.69839
1746.0,-1.50287
1746.1,-1.30146
1746.2,-1.08867
1746.3,-0.859278
1746.4,-0.608862
1746.5,-0.335639
1746.6,-0.0409842
1746.7,0.269101
1746.8,0.586089
1746.9,0.898759
1747.0,1.19466
1747.1,1.4614
1747.2,1.68797
1747.3,1.86696
1747.4,1.99464
1747.5,2.07188
1747.6,2.10396
1747.7,2.09914
1747.8,2.06829
1747.9,2.0232
1748.0,1.97472
1748.1,1.93199
1748.2,1.9008
1748.3,1.88352
1748.4,1.87884
1748.5,1.88234
1748.6,1.88724
1748.7,1.886
1748.8,1.87129
1748.9,1.83689
1749.0,1.77906
1749.1,1.69636
1749.2,1.59044
1749.3,1.46478
1749.4,1.32454
1749.5,1.17578
1749.6,1.02373
1749.7,0.87263
1749.8,0.72526
1749.9,0.582716
1750.0,0.444023
1750.1,0.307263
1750.2,0.170639
1750.3,0.0325091
1750.4,-0.107467
1750.5,-0.247567
1750.6,-0.383996
1750.7,-0.510943
1750.8,-0.62072
1750.9,-0.705496
1751.0,-0.757446
1751.1,-0.769984
1751.2,-0.739268
1751.3,-0.664467
1751.4,-0.548411
1751.5,-0.397662
1751.6,-0.221813
1751.7,-0.0326831
1751.8,0.155803
1751.9,0.33035
1752.0,0.478393
1752.1,0.589419
1752.2,0.655751
1752.3,0.673201
1752.4,0.640706
1752.5,0.560635
1752.6,0.437756
1752.7,0.278616
1752.8,0.0913111
1752.9,-0.116237
1753.0,-0.336331
1753.1,-0.562214
1753.2,-0.788014
1753.3,-1.00879
1753.4,-1.22121
1753.5,-1.4226
1753.6,-1.61061
1753.7,-1.78295
1753.8,-1.93773
1753.9,-2.07236
1754.0,-2.18463
1754.1,-2.27158
1754.2,-2.33047
1754.3,-2.35854
1754.4,-2.35361
1754.5,-2.31392
1754.6,-2.23853
1754.7,-2.12745
1754.8,-1.98161
1754.9,-1.80332
1755.0,-1.59554
1755.1,-1.36218
1755.2,-1.10885
1755.3,-0.841788
1755.4,-0.567982
1755.5,-0.294671
1755.6,-0.0296439
1755.7,0.218739
1755.8,0.443261
1755.9,0.63756
1756.0,0.796753
1756.1,0.917616
1756.2,0.999191
1756.3,1.04316
1756.4,1.05399
1756.5,1.03832
1756.6,1.00515
1756.7,0.964338
1756.8,0.927168
1756.9,0.90423
1757.0,0.904907
1757.1,0.936823
1757.2,1.00442
1757.3,1.10914
1757.4,1.24849
1757.5,1.41733
1757.6,1.60659
1757.7,1.80535
1757.8,2.00084
1757.9,2.18005
1758.0,2.33006
1758.1,2.43998
1758.2,2.50063
1758.3,2.50579
1758.4,2.4525
1758.5,2.34069
1758.6,2.17354
1758.7,1.95688
1758.8,1.69877
1758.9,1.40817
1759.0,1.09521
1759.1,0.769396
1759.2,0.44083
1759.3,0.118026
1759.4,-0.19178
1759.5,-0.482983
1759.6,-0.750986
1759.7,-0.992456
1759.8,-1.20547
1759.9,-1.38876
1760.0,-1.54196
1760.1,-1.66496
1760.2,-1.75767
1760.3,-1.81993
1760.4,-1.8518
1760.5,-1.8532
1760.6,-1.82392
1760.7,-1.76382
1760.8,-1.67381
1760.9,-1.55486
1761.0,-1.40906
1761.1,-1.23949
1761.2,-1.05081
1761.3,-0.84873
1761.4,-0.639884
1761.5,-0.432321
1761.6,-0.234066
1761.7,-0.0539567
1761.8,0.100014
1761.9,0.220532
1762.0,0.301985
1762.1,0.340797
1762.2,0.335044
1762.3,0.286008
1762.4,0.197124
1762.5,0.074016
1762.6,-0.0754011
1762.7,-0.241668
1762.8,-0.414358
1762.9,-0.582788
1763.0,-0.736827
1763.1,-0.866887
1763.2,-0.964966
1763.3,-1.02509
1763.4,-1.0435
1763.5,-1.01885
1763.6,-0.952207
1763.7,-0.846996
1763.8,-0.708444
1763.9,-0.543724
1764.0,-0.361126
1764.1,-0.169729
1764.2,0.0218477
1764.3,0.204349
1764.4,0.370762
1764.5,0.515092
1764.6,0.633387
1764.7,0.723956
1764.8,0.787291
1764.9,0.82642
1765.0,0.845924
1765.1,0.852239
1765.2,0.852104
1765.3,0.852617
1765.4,0.859875
1765.5,0.878847
1765.6,0.912095
1765.7,0.959815
1765.8,1.0197
1765.9,1.08708
1766.0,1.15527
1766.1,1.21615
1766.2,1.26122
1766.3,1.28281
1766.4,1.27439
1766.5,1.23151
1766.6,1.15276
1766.7,1.03978
1766.8,0.896522
1766.9,0.729864
1767.0,0.548613
1767.1,0.362232
1767.2,0.180632
1767.3,0.0127093
1767.4,-0.133773
1767.5,-0.253563
1767.6,-0.343572
1767.7,-0.402756
1767.8,-0.432545
1767.9,-0.435728
1768.0,-0.416656
1768.1,-0.380576
1768.2,-0.332597
1768.3,-0.27849
1768.4,-0.223434
1768.5,-0.172358
1768.6,-0.130349
1768.7,-0.101753
1768.8,-0.0911761
1768.9,-0.102452
1769.0,-0.138954
1769.1,-0.203117
1769.2,-0.295985
1769.3,-0.416595
1769.4,-0.56176
1769.5,-0.726022
1769.6,-0.901712
1769.7,-1.07856
1769.8,-1.24584
1769.9,-1.3922
1770.0,-1.50744
1770.1,-1.5834
1770.2,-1.61516
1770.3,-1.60184
1770.4,-1.5473
1770.5,-1.45913
1770.6,-1.34876
1770.7,-1.22948
1770.8,-1.11546
1770.9,-1.0196
1771.0,-0.951492
1771.1,-0.916313
1771.2,-0.914031
1771.3,-0.938771
1771.4,-0.979459
1771.5,-1.02133
1771.6,-1.04746
1771.7,-1.04062
1771.8,-0.986472
1771.9,-0.875106
1772.0,-0.702144
1772.1,-0.470581
1772.2,-0.19034
1772.3,0.122757
1772.4,0.449019
1772.5,0.766081
1772.6,1.05268
1772.7,1.29012
1772.8,1.46489
1772.9,1.57019
1773.0,1.6064
1773.1,1.58076
1773.2,1.50584
1773.3,1.39857
1773.4,1.27709
1773.5,1.15852
1773.6,1.05676
1773.7,0.981459
1773.8,0.936383
1773.9,0.919598
1774.0,0.924487
1774.1,0.941299
1774.2,0.95875
1774.3,0.966306
1774.4,0.955836
1774.5,0.924065
1774.6,0.872165
1774.7,0.805845
1774.8,0.735938
1774.9,0.674561
1775.0,0.635384
1775.1,0.630557
1775.2,0.668729
1775.3,0.753655
1775.4,0.883766
1775.5,1.05188
1775.6,1.24559
1775.7,1.44946
1775.8,1.64582
1775.9,1.81823
1776.0,1.95223
1776.1,2.03745
1776.2,2.06874
1776.3,2.04585
1776.4,1.9739
1776.5,1.86102
1776.6,1.71771
1776.7,1.55499
1776.8,1.38245
1776.9,1.20672
1777.0,1.03068
1777.1,0.853198
1777.2,0.670326
1777.3,0.475233
1777.4,0.259859
1777.5,0.0171915
1777.6,-0.257578
1777.7,-0.565604
1777.8,-0.903436
1777.9,-1.26354
1778.0,-1.63402
1778.1,-2.00014
1778.2,-2.34537
1778.3,-2.65355
1778.4,-2.91072
1778.5,-3.10643
1778.6,-3.23537
1778.7,-3.29657
1778.8,-3.29512
1778.9,-3.24008
1779.0,-3.14373
1779.1,-3.02031
1779.2,-2.88387
1779.3,-2.74708
1779.4,-2.61937
1779.5,-2.50677
1779.6,-2.41063
1779.7,-2.32846
1779.8,-2.25439
1779.9,-2.17986
1780.0,-2.09546
1780.1,-1.9916
1780.2,-1.86061
1780.3,-1.69723
1780.4,-1.49943
1780.5,-1.26883
1780.6,-1.01008
1780.7,-0.732064
1780.8,-0.444975
1780.9,-0.160552
1781.0,0.109468
1781.1,0.353838
1781.2,0.563032
1781.3,0.730249
1781.4,0.851642
1781.5,0.926595
1781.6,0.957295
1781.7,0.948464
1781.8,0.907301
1781.9,0.842184
1782.0,0.761841
1782.1,0.67531
1782.2,0.590328
1782.3,0.514329
1782.4,0.452102
1782.5,0.40768
1782.6,0.383244
1782.7,0.380185
1782.8,0.398808
1782.9,0.439553
1783.0,0.502402
1783.1,0.588246
1783.2,0.69772
1783.3,0.832251
1783.4,0.992759
1783.5,1.17959
1783.6,1.39211
1783.7,1.62725
1783.8,1.87951
1783.9,2.14089
1784.0,2.40033
1784.1,2.64461
1784.2,2.85823
1784.3,3.02547
1784.4,3.13134
1784.5,3.16336
1784.6,3.11243
1784.7,2.97412
1784.8,2.75014
1784.9,2.44765
1785.0,2.07979
1785.1,1.66382
1785.2,1.22074
1785.3,0.773026
1785.4,0.342227
1785.5,-0.0522617
1785.6,-0.395738
1785.7,-0.67765
1785.8,-0.893733
1785.9,-1.04548
1786.0,-1.13923
1786.1,-1.1849
1786.2,-1.19442
1786.3,-1.17992
1786.4,-1.15245
1786.5,-1.12053
1786.6,-1.08865
1786.7,-1.05841
1786.8,-1.02794
1786.9,-0.992242
1787.0,-0.945813
1787.1,-0.882105
1787.2,-0.796457
1787.3,-0.686197
1787.4,-0.551146
1787.5,-0.394095
1787.6,-0.219939
1787.7,-0.036238
1787.8,0.14944
1787.9,0.329593
1788.0,0.497703
1788.1,0.649212
1788.2,0.78156
1788.3,0.894025
1788.4,0.98773
1788.5,1.06401
1788.6,1.12439
1788.7,1.16907
1788.8,1.19651
1788.9,1.2036
1789.0,1.18533
1789.1,1.13576
1789.2,1.04863
1789.3,0.919452
1789.4,0.74524
1789.5,0.526716
1789.6,0.268117
1789.7,-0.0216731
1789.8,-0.330989
1789.9,-0.645336
1790.0,-0.949867
1790.1,-1.22976
1790.2,-1.47245
1790.3,-1.66919
1790.4,-1.81603
1790.5,-1.91356
1790.6,-1.96661
1790.7,-1.98417
1790.8,-1.97681
1790.9,-1.95579
1791.0,-1.93107
1791.1,-1.90993
1791.2,-1.89624
1791.3,-1.8899
1791.4,-1.88718
1791.5,-1.88206
1791.6,-1.86734
1791.7,-1.83605
1791.8,-1.78405
1791.9,-1.70986
1792.0,-1.61673
1792.1,-1.51155
1792.2,-1.40534
1792.3,-1.31082
1792.4,-1.24157
1792.5,-1.20927
1792.6,-1.22225
1792.7,-1.28394
1792.8,-1.39111
1792.9,-1.53465
1793.0,-1.69994
1793.1,-1.86796
1793.2,-2.01689
1793.3,-2.12497
1793.4,-2.17269
1793.5,-2.14465
1793.6,-2.03093
1793.7,-1.82861
1793.8,-1.54137
1793.9,-1.17855
1794.0,-0.754913
1794.1,-0.287901
1794.2,0.202959
1794.3,0.698816
1794.4,1.18198
1794.5,1.6383
1794.6,2.05685
1794.7,2.42927
1794.8,2.75063
1794.9,3.01897
1795.0,3.23356
1795.1,3.39586
1795.2,3.50736
1795.3,3.57077
1795.4,3.58992
1795.5,3.56944
1795.6,3.51518
1795.7,3.43491
1795.8,3.33726
1795.9,3.23244
1796.0,3.13049
1796.1,3.04105
1796.2,2.972
1796.3,2.92858
1796.4,2.91198
1796.5,2.91931
1796.6,2.94357
1796.7,2.97383
1796.8,2.99638
1796.9,2.9967
1797.0,2.96061
1797.1,2.87645
1797.2,2.73672
1797.3,2.53843
1797.4,2.28404
1797.5,1.9813
1797.6,1.64103
1797.7,1.27743
1797.8,0.90457
1797.9,0.535093
1798.0,0.178134
1798.1,-0.161792
1798.2,-0.48405
1798.3,-0.793067
1798.4,-1.09685
1798.5,-1.40435
1798.6,-1.72471
1798.7,-2.06298
1798.8,-2.42053
1798.9,-2.79286
1799.0,-3.16939
1799.1,-3.53356
1799.2,-3.86475
1799.3,-4.14055
1799.4,-4.33962
1799.5,-4.44386
1799.6,-4.44152
1799.7,-4.32841
1799.8,-4.10959
1799.9,-3.7984
1800.0,-3.4154
1800.1,-2.98623
1800.2,-2.53907
1800.3,-2.10231
1800.4,-1.69936
1800.5,-1.34772
1800.6,-1.0578
1800.7,-0.831534
1800.8,-0.66303
1800.9,-0.539447
1801.0,-0.444502
1801.1,-0.359634
1801.2,-0.26826
1801.3,-0.156684
1801.4,-0.0165971
1801.5,0.153574
1801.6,0.34982
1801.7,0.561619
1801.8,0.774749
1801.9,0.973093
1802.0,1.14044
1802.1,1.26309
1802.2,1.33058
1802.3,1.33801
1802.4,1.28554
1802.5,1.17852
1802.6,1.02617
1802.7,0.840922
1802.8,0.636601
1802.9,0.426332
1803.0,0.222568
1803.1,0.0346069
1803.2,-0.130406
1803.3,-0.268676
1803.4,-0.378882
1803.5,-0.461718
1803.6,-0.519612
1803.7,-0.554855
1803.8,-0.570463
1803.9,-0.568855
1804.0,-0.552169
1804.1,-0.521804
1804.2,-0.479155
1804.3,-0.425248
1804.4,-0.361635
1804.5,-0.289642
1804.6,-0.211293
1804.7,-0.127927
1804.8,-0.0413948
1804.9,0.0476942
1805.0,0.138997
1805.1,0.233784
1805.2,0.333065
1805.3,0.439338
1805.4,0.555021
1805.5,0.682396
1805.6,0.822515
1805.7,0.974741
1805.8,1.13712
1805.9,1.30545
1806.0,1.47453
1806.1,1.63723
1806.2,1.78613
1806.3,1.91421
1806.4,2.0154
1806.5,2.08542
1806.6,2.12219
1806.7,2.12576
1806.8,2.09779
1806.9,2.04169
1807.0,1.96113
1807.1,1.85937
1807.2,1.73866
1807.3,1.59978
1807.4,1.44107
1807.5,1.25948
1807.6,1.05063
1807.7,0.810262
1807.8,0.535053
1807.9,0.223893
1808.0,-0.121645
1808.1,-0.495482
1808.2,-0.887652
1808.3,-1.28453
1808.4,-1.67044
1808.5,-2.02765
1808.6,-2.34026
1808.7,-2.59353
1808.8,-2.77766
1808.9,-2.88734
1809.0,-2.92434
1809.1,-2.89526
1809.2,-2.81219
1809.3,-2.69091
1809.4,-2.54844
1809.5,-2.40147
1809.6,-2.26419
1809.7,-2.14611
1809.8,-2.05124
1809.9,-1.9769
1810.0,-1.91473
1810.1,-1.85104
1810.2,-1.76958
1810.3,-1.65206
1810.4,-1.48187
1810.5,-1.2454
1810.6,-0.934299
1810.7,-0.546299
1810.8,-0.0872667
1810.9,0.431928
1811.0,0.993729
1811.1,1.57709
1811.2,2.15698
1811.3,2.70892
1811.4,3.21016
1811.5,3.64134
1811.6,3.98669
1811.7,4.23621
1811.8,4.38502
1811.9,4.43365
1812.0,4.38696
1812.1,4.25315
1812.2,4.04306
1812.3,3.7689
1812.4,3.44352
1812.5,3.07948
1812.6,2.68798
1812.7,2.27978
1812.8,1.86475
1812.9,1.45072
1813.0,1.04439
1813.1,0.65114
1813.2,0.27605
1813.3,-0.0778342
1813.4,-0.408834
1813.5,-0.715799
1813.6,-0.999711
1813.7,-1.26175
1813.8,-1.50418
1813.9,-1.73011
1814.0,-1.94256
1814.1,-2.14419
1814.2,-2.33673
1814.3,-2.52029
1814.4,-2.69396
1814.5,-2.85512
1814.6,-2.99928
1814.7,-3.12066
1814.8,-3.2129
1814.9,-3.2695
1815.0,-3.28438
1815.1,-3.2529
1815.2,-3.17212
1815.3,-3.04184
1815.4,-2.86379
1815.5,-2.64292
1815.6,-2.38624
1815.7,-2.10302
1815.8,-1.80378
1815.9,-1.49985
1816.0,-1.20229
1816.1,-0.921012
1816.2,-0.66499
1816.3,-0.441374
1816.4,-0.254506
1816.5,-0.105834
1816.6,0.00534981
1816.7,0.0819289
1816.8,0.129521
1816.9,0.155135
1817.0,0.167036
1817.1,0.174102
1817.2,0.185121
1817.3,0.208549
1817.4,0.251444
1817.5,0.319555
1817.6,0.416597
1817.7,0.544065
1817.8,0.70106
1817.9,0.884352
1818.0,1.08906
1818.1,1.30892
1818.2,1.53492
1818.3,1.75858
1818.4,1.97106
1818.5,2.16381
1818.6,2.32898
1818.7,2.46026
1818.8,2.55265
1818.9,2.60319
1819.0,2.61056
1819.1,2.57519
1819.2,2.49892
1819.3,2.38475
1819.4,2.2371
1819.5,2.06029
1819.6,1.8595
1819.7,1.63991
1819.8,1.40736
1819.9,1.16647
1820.0,0.922751
1820.1,0.680782
1820.2,0.445509
1820.3,0.221451
1820.4,0.0123446
1820.5,-0.178287
1820.6,-0.34746
1820.7,-0.492878
1820.8,-0.61371
1820.9,-0.709746
1821.0,-0.782046
1821.1,-0.833
1821.2,-0.865558
1821.3,-0.883895
1821.4,-0.892702
1821.5,-0.89674
1821.6,-0.900747
1821.7,-0.909135
1821.8,-0.92535
1821.9,-0.951665
1822.0,-0.989344
1822.1,-1.03747
1822.2,-1.09453
1822.3,-1.15673
1822.4,-1.21964
1822.5,-1.27766
1822.6,-1.32484
1822.7,-1.35484
1822.8,-1.36178
1822.9,-1.34047
1823.0,-1.28735
1823.1,-1.20008
1823.2,-1.07858
1823.3,-0.924605
1823.4,-0.741853
1823.5,-0.536316
1823.6,-0.314363
1823.7,-0.0848289
1823.8,0.143635
1823.9,0.36296
1824.0,0.56571
1824.1,0.745789
1824.2,0.898954
1824.3,1.02306
1824.4,1.11831
1824.5,1.18672
1824.6,1.23153
1824.7,1.25724
1824.8,1.26817
1824.9,1.26879
1825.0,1.26196
1825.1,1.24919
1825.2,1.23006
1825.3,1.20275
1825.4,1.16366
1825.5,1.10841
1825.6,1.03238
1825.7,0.931386
1825.8,0.802682
1825.9,0.645202
1826.0,0.460016
1826.1,0.250956
1826.2,0.0241725
1826.3,-0.21259
1826.4,-0.449954
1826.5,-0.678081
1826.6,-0.887948
1826.7,-1.07081
1826.8,-1.22008
1826.9,-1.33101
1827.0,-1.40152
1827.1,-1.43157
1827.2,-1.4233
1827.3,-1.38055
1827.4,-1.30819
1827.5,-1.21189
1827.6,-1.09774
1827.7,-0.971786
1827.8,-0.839953
1827.9,-0.707356
1828.0,-0.579539
1828.1,-0.460522
1828.2,-0.354966
1828.3,-0.266356
1828.4,-0.197498
1828.5,-0.150538
1828.6,-0.125819
1828.7,-0.123093
1828.8,-0.140138
1828.9,-0.172788
1829.0,-0.216122
1829.1,-0.263583
1829.2,-0.308642
1829.3,-0.34478
1829.4,-0.366709
1829.5,-0.370735
1829.6,-0.355605
1829.7,-0.322416
1829.8,-0.274777
1829.9,-0.218914
1830.0,-0.161747
1830.1,-0.110705
1830.2,-0.0724889
1830.3,-0.0519855
1830.4,-0.0508977
1830.5,-0.0675727
1830.6,-0.0973392
1830.7,-0.13176
1830.8,-0.160464
1830.9,-0.172037
1831.0,-0.155767
1831.1,-0.102374
1831.2,-0.00669332
1831.3,0.132863
1831.4,0.312813
1831.5,0.525058
1831.6,0.758044
1831.7,0.996908
1831.8,1.22659
1831.9,1.43219
1832.0,1.60154
1832.1,1.72628
1832.2,1.80201
1832.3,1.82932
1832.4,1.81322
1832.5,1.76151
1832.6,1.6843
1832.7,1.59178
1832.8,1.49319
1832.9,1.39485
1833.0,1.3003
1833.1,1.20927
1833.2,1.11871
1833.3,1.02315
1833.4,0.916166
1833.5,0.791654
1833.6,0.645341
1833.7,0.47609
1833.8,0.285385
1833.9,0.0790001
1834.0,-0.135504
1834.1,-0.347826
1834.2,-0.547941
1834.3,-0.726046
1834.4,-0.875385
1834.5,-0.992238
1834.6,-1.07657
1834.7,-1.13173
1834.8,-1.16452
1834.9,-1.18273
1835.0,-1.19481
1835.1,-1.20797
1835.2,-1.22637
1835.3,-1.25093
1835.4,-1.27882
1835.5,-1.30365
1835.6,-1.31662
1835.7,-1.30801
1835.8,-1.26871
1835.9,-1.19199
1836.0,-1.07541
1836.1,-0.920926
1836.2,-0.736228
1836.3,-0.533088
1836.4,-0.326754
1836.5,-0.133941
1836.6,0.0292836
1836.7,0.149563
1836.8,0.21833
1836.9,0.233374
1837.0,0.198819
1837.1,0.125098
1837.2,0.028106
1837.3,-0.0735389
1837.4,-0.159963
1837.5,-0.213384
1837.6,-0.220167
1837.7,-0.172545
1837.8,-0.0705256
1837.9,0.0790137
1838.0,0.2621
1838.1,0.45991
1838.2,0.650332
1838.3,0.811081
1838.4,0.922435
1838.5,0.96961
1838.6,0.943617
1838.7,0.843756
1838.8,0.67667
1838.9,0.455562
1839.0,0.199389
1839.1,-0.0705518
1839.2,-0.331746
1839.3,-0.563506
1839.4,-0.748643
1839.5,-0.876016
1839.6,-0.940192
1839.7,-0.941765
1839.8,-0.887201
1839.9,-0.787461
1840.0,-0.655794
1840.1,-0.507063
1840.2,-0.354993
1840.3,-0.211409
1840.4,-0.0841369
1840.5,0.0218643
1840.6,0.106412
1840.7,0.171867
1840.8,0.223678
1840.9,0.268684
1841.0,0.313871
1841.1,0.365577
1841.2,0.428071
1841.3,0.5037
1841.4,0.591624
1841.5,0.68904
1841.6,0.790762
1841.7,0.889906
1841.8,0.97863
1841.9,1.05013
1842.0,1.09776
1842.1,1.11671
1842.2,1.10451
1842.3,1.06085
1842.4,0.987695
1842.5,0.889568
1842.6,0.772262
1842.7,0.642924
1842.8,0.509148
1842.9,0.378326
1843.0,0.257214
1843.1,0.150892
1843.2,0.0630387
1843.3,-0.00397368
1843.4,-0.0501169
1843.5,-0.0761708
1843.6,-0.0843402
1843.7,-0.0774314
1843.8,-0.0583128
1843.9,-0.0297469
1844.0,0.00597161
1844.1,0.0469684
1844.2,0.0917494
1844.3,0.138855
1844.4,0.186471
1844.5,0.232433
1844.6,0.273432
1844.7,0.304575
1844.8,0.32004
1844.9,0.312765
1845.0,0.275725
1845.1,0.201428
1845.2,0.0846666
1845.3,-0.0776172
1845.4,-0.28559
1845.5,-0.535195
1845.6,-0.817857
1845.7,-1.12082
1845.8,-1.42779
1845.9,-1.72068
1846.0,-1.98019
1846.1,-2.18846
1846.2,-2.33028
1846.3,-2.39526
1846.4,-2.37868
1846.5,-2.28287
1846.6,-2.11598
1846.7,-1.89211
1846.8,-1.63015
1846.9,-1.35048
1847.0,-1.07438
1847.1,-0.819997
1847.2,-0.603115
1847.3,-0.432659
1847.4,-0.311991
1847.5,-0.238196
1847.6,-0.202844
1847.7,-0.194195
1847.8,-0.197684
1847.9,-0.199067
1848.0,-0.186078
1848.1,-0.149788
1848.2,-0.0857001
1848.3,0.00592806
1848.4,0.120643
1848.5,0.251038
1848.6,0.387487
1848.7,0.520638
1848.8,0.642357
1848.9,0.747828
1849.0,0.835445
1849.1,0.90724
1849.2,0.968187
1849.3,1.02587
1849.4,1.08817
1849.5,1.16168
1849.6,1.25148
1849.7,1.35815
1849.8,1.47903
1849.9,1.6071
1850.0,1.73234
1850.1,1.84296
1850.2,1.92693
1850.3,1.97302
1850.4,1.97363
1850.5,1.9253
1850.6,1.82882
1850.7,1.68973
1850.8,1.51779
1850.9,1.325
1851.0,1.12438
1851.1,0.928946
1851.2,0.748986
1851.3,0.592422
1851.4,0.46248
1851.5,0.359572
1851.6,0.280276
1851.7,0.219663
1851.8,0.17175
1851.9,0.131061
1852.0,0.0941121
1852.1,0.0592228
1852.2,0.0279065
1852.3,0.00333607
1852.4,-0.00929385
1852.5,-0.00512614
1852.6,0.0197643
1852.7,0.0669883
1852.8,0.134621
1852.9,0.217345
1853.0,0.306302
1853.1,0.389933
1853.2,0.455046
1853.3,0.488912
1853.4,0.479955
1853.5,0.420328
1853.6,0.306412
1853.7,0.13908
1853.8,-0.0756524
1853.9,-0.327904
1854.0,-0.605406
1854.1,-0.894665
1854.2,-1.18204
1854.3,-1.45605
1854.4,-1.70839
1854.5,-1.93402
1854.6,-2.13124
1854.7,-2.30084
1854.8,-2.44558
1854.9,-2.56874
1855.0,-2.6725
1855.1,-2.75723
1855.2,-2.82128
1855.3,-2.8597
1855.4,-2.8662
1855.5,-2.8335
1855.6,-2.75416
1855.7,-2.62316
1855.8,-2.43853
1855.9,-2.20217
1856.0,-1.92011
1856.1,-1.60245
1856.2,-1.26336
1856.3,-0.918378
1856.4,-0.582716
1856.5,-0.270172
1856.6,0.00857376
1856.7,0.247157
1856.8,0.444688
1856.9,0.604949
1857.0,0.735606
1857.1,0.847529
1857.2,0.951657
1857.3,1.05892
1857.4,1.17752
1857.5,1.31207
1857.6,1.46303
1857.7,1.62608
1857.8,1.79384
1857.9,1.95643
1858.0,2.10328
1858.1,2.22415
1858.2,2.31108
1858.3,2.35938
1858.4,2.36809
1858.5,2.33953
1858.6,2.27926
1858.7,2.19464
1858.8,2.09368
1858.9,1.98402
1859.0,1.87103
1859.1,1.75801
1859.2,1.64546
1859.3,1.53173
1859.4,1.41296
1859.5,1.28489
1859.6,1.14326
1859.7,0.985512
1859.8,0.810597
1859.9,0.620013
1860.0,0.417099
1860.1,0.2068
1860.2,-0.00512165
1860.3,-0.213313
1860.4,-0.414073
1860.5,-0.60538
1860.6,-0.787504
1860.7,-0.96243
1860.8,-1.13388
1860.9,-1.30531
1861.0,-1.47955
1861.1,-1.6567
1861.2,-1.83378
1861.3,-2.0033
1861.4,-2.15514
1861.5,-2.27538
1861.6,-2.34945
1861.7,-2.36237
1861.8,-2.30235
1861.9,-2.16219
1862.0,-1.94071
1862.1,-1.64399
1862.2,-1.28568
1862.3,-0.885725
1862.4,-0.469507
1862.5,-0.0645061
1862.6,0.302666
1862.7,0.607536
1862.8,0.831371
1862.9,0.963941
1863.0,1.00321
1863.1,0.956001
1863.2,0.83711
1863.3,0.667572
1863.4,0.471171
1863.5,0.273015
1863.6,0.0958433
1863.7,-0.0425069
1863.8,-0.129998
1863.9,-0.161936
1864.0,-0.141064
1864.1,-0.0758898
1864.2,0.0204088
1864.3,0.132785
1864.4,0.24517
1864.5,0.34441
1864.6,0.420592
1864.7,0.468559
1864.8,0.488294
1864.9,0.484085
1865.0,0.464223
1865.1,0.438774
1865.2,0.418198
1865.3,0.412092
1865.4,0.42743
1865.5,0.467646
1865.6,0.532484
1865.7,0.618033
1865.8,0.716952
1865.9,0.820584
1866.0,0.918752
1866.1,1.00185
1866.2,1.06182
1866.3,1.09245
1866.4,1.09059
1866.5,1.0561
1866.6,0.990927
1866.7,0.900247
1866.8,0.790136
1866.9,0.6681
1867.0,0.541481
1867.1,0.417904
1867.2,0.303596
1867.3,0.203879
1867.4,0.122295
1867.5,0.0606552
1867.6,0.0192595
1867.7,-0.00394665
1867.8,-0.0122784
1867.9,-0.0109583
1868.0,-0.0064123
1868.1,-0.00571533
1868.2,-0.0165274
1868.3,-0.0457543
1868.4,-0.0996096
1868.5,-0.181942
1868.6,-0.294285
1868.7,-0.434777
1868.8,-0.598139
1868.9,-0.776236
1869.0,-0.957865
1869.1,-1.13005
1869.2,-1.27896
1869.3,-1.39187
1869.4,-1.4582
1869.5,-1.47103
1869.6,-1.42818
1869.7,-1.33255
1869.8,-1.19257
1869.9,-1.02156
1870.0,-0.836016
1870.1,-0.654208
1870.2,-0.494813
1870.3,-0.374712
1870.4,-0.306225
1870.5,-0.297031
1870.6,-0.348796
1870.7,-0.456934
1870.8,-0.611191
1870.9,-0.797158
1871.0,-0.99722
1871.1,-1.19326
1871.2,-1.36829
1871.3,-1.50756
1871.4,-1.6009
1871.5,-1.64262
1871.6,-1.63255
1871.7,-1.57402
1871.8,-1.47449
1871.9,-1.34282
1872.0,-1.18849
1872.1,-1.02007
1872.2,-0.844087
1872.3,-0.664505
1872.4,-0.481924
1872.5,-0.294509
1872.6,-0.0989775
1872.7,0.108679
1872.8,0.331604
1872.9,0.571641
1873.0,0.827087
1873.1,1.09389
1873.2,1.36392
1873.3,1.6263
1873.4,1.86877
1873.5,2.07816
1873.6,2.24225
1873.7,2.35127
1873.8,2.39846
1873.9,2.38212
1874.0,2.30465
1874.1,2.17313
1874.2,1.99912
1874.3,1.79673
1874.4,1.58177
1874.5,1.36936
1874.6,1.17423
1874.7,1.00824
1874.8,0.879291
1874.9,0.791168
